state_name,county,entries
['AL'],['Colbert'],"[['4/17', 13], ['4/18', 15], ['4/19', 16], ['4/20', 16], ['4/21', 16], ['4/22', 20], ['4/23', 22], ['4/24', 23], ['4/25', 23], ['4/26', 23], ['4/27', 23], ['4/28', 27], ['4/29', 29], ['4/30', 29], ['5/1', 33], ['5/2', 37], ['5/3', 40], ['5/4', 41], ['5/5', 42], ['5/6', 44], ['5/7', 51], ['5/8', 63], ['5/9', 64], ['5/10', 66], ['5/11', 70], ['5/12', 72], ['5/13', 74], ['5/14', 79], ['5/15', 83], ['5/16', 87], ['5/17', 91], ['5/18', 93], ['5/19', 98], ['5/20', 110], ['5/21', 112], ['5/22', 117], ['5/23', 125], ['5/24', 136], ['5/25', 142], ['5/26', 155], ['5/27', 160], ['5/28', 161], ['5/29', 165], ['5/30', 178], ['5/31', 184], ['6/1', 186], ['6/2', 187], ['6/3', 187], ['6/4', 190], ['6/5', 197], ['6/6', 206], ['6/7', 209], ['6/8', 212], ['6/9', 216], ['6/10', 219], ['6/11', 230], ['6/12', 241], ['6/13', 249], ['6/14', 253], ['6/15', 265], ['6/16', 269]]"
['AL'],['Conecuh'],"[['4/17', 8], ['4/18', 9], ['4/19', 9], ['4/20', 9], ['4/21', 9], ['4/22', 9], ['4/23', 9], ['4/24', 9], ['4/25', 9], ['4/26', 9], ['4/27', 9], ['4/28', 9], ['4/29', 9], ['4/30', 9], ['5/1', 9], ['5/2', 9], ['5/3', 9], ['5/4', 9], ['5/5', 9], ['5/6', 9], ['5/7', 12], ['5/8', 12], ['5/9', 13], ['5/10', 13], ['5/11', 14], ['5/12', 14], ['5/13', 16], ['5/14', 17], ['5/15', 18], ['5/16', 18], ['5/17', 18], ['5/18', 19], ['5/19', 21], ['5/20', 22], ['5/21', 23], ['5/22', 24], ['5/23', 25], ['5/24', 25], ['5/25', 28], ['5/26', 30], ['5/27', 35], ['5/28', 35], ['5/29', 38], ['5/30', 39], ['5/31', 41], ['6/1', 41], ['6/2', 41], ['6/3', 41], ['6/4', 41], ['6/5', 42], ['6/6', 44], ['6/7', 49], ['6/8', 52], ['6/9', 55], ['6/10', 64], ['6/11', 70], ['6/12', 76], ['6/13', 83], ['6/14', 93], ['6/15', 100], ['6/16', 107]]"
['AL'],['Coosa'],"[['4/17', 20], ['4/18', 22], ['4/19', 22], ['4/20', 23], ['4/21', 24], ['4/22', 24], ['4/23', 28], ['4/24', 29], ['4/25', 29], ['4/26', 29], ['4/27', 29], ['4/28', 29], ['4/29', 29], ['4/30', 29], ['5/1', 29], ['5/2', 30], ['5/3', 30], ['5/4', 30], ['5/5', 31], ['5/6', 31], ['5/7', 31], ['5/8', 31], ['5/9', 31], ['5/10', 31], ['5/11', 33], ['5/12', 33], ['5/13', 33], ['5/14', 33], ['5/15', 33], ['5/16', 33], ['5/17', 33], ['5/18', 33], ['5/19', 33], ['5/20', 33], ['5/21', 33], ['5/22', 33], ['5/23', 33], ['5/24', 33], ['5/25', 34], ['5/26', 34], ['5/27', 34], ['5/28', 35], ['5/29', 38], ['5/30', 38], ['5/31', 40], ['6/1', 40], ['6/2', 40], ['6/3', 40], ['6/4', 40], ['6/5', 40], ['6/6', 40], ['6/7', 40], ['6/8', 40], ['6/9', 40], ['6/10', 41], ['6/11', 43], ['6/12', 43], ['6/13', 45], ['6/14', 46], ['6/15', 46], ['6/16', 46]]"
['AL'],['Covington'],"[['4/17', 19], ['4/18', 21], ['4/19', 22], ['4/20', 24], ['4/21', 26], ['4/22', 27], ['4/23', 29], ['4/24', 31], ['4/25', 32], ['4/26', 33], ['4/27', 34], ['4/28', 35], ['4/29', 36], ['4/30', 36], ['5/1', 38], ['5/2', 43], ['5/3', 45], ['5/4', 45], ['5/5', 46], ['5/6', 46], ['5/7', 48], ['5/8', 50], ['5/9', 50], ['5/10', 53], ['5/11', 55], ['5/12', 56], ['5/13', 56], ['5/14', 56], ['5/15', 56], ['5/16', 57], ['5/17', 57], ['5/18', 58], ['5/19', 58], ['5/20', 59], ['5/21', 62], ['5/22', 63], ['5/23', 63], ['5/24', 65], ['5/25', 67], ['5/26', 71], ['5/27', 75], ['5/28', 77], ['5/29', 77], ['5/30', 77], ['5/31', 80], ['6/1', 81], ['6/2', 81], ['6/3', 81], ['6/4', 82], ['6/5', 83], ['6/6', 84], ['6/7', 88], ['6/8', 88], ['6/9', 89], ['6/10', 92], ['6/11', 98], ['6/12', 106], ['6/13', 116], ['6/14', 164], ['6/15', 171], ['6/16', 180]]"
['AL'],['Crenshaw'],"[['4/17', 5], ['4/18', 6], ['4/19', 6], ['4/20', 6], ['4/21', 6], ['4/22', 6], ['4/23', 8], ['4/24', 10], ['4/25', 10], ['4/26', 11], ['4/27', 12], ['4/28', 16], ['4/29', 17], ['4/30', 19], ['5/1', 19], ['5/2', 21], ['5/3', 23], ['5/4', 25], ['5/5', 26], ['5/6', 28], ['5/7', 31], ['5/8', 33], ['5/9', 38], ['5/10', 41], ['5/11', 43], ['5/12', 46], ['5/13', 48], ['5/14', 50], ['5/15', 52], ['5/16', 53], ['5/17', 53], ['5/18', 53], ['5/19', 52], ['5/20', 52], ['5/21', 52], ['5/22', 53], ['5/23', 58], ['5/24', 58], ['5/25', 60], ['5/26', 62], ['5/27', 66], ['5/28', 72], ['5/29', 73], ['5/30', 75], ['5/31', 75], ['6/1', 75], ['6/2', 78], ['6/3', 78], ['6/4', 78], ['6/5', 80], ['6/6', 83], ['6/7', 84], ['6/8', 88], ['6/9', 89], ['6/10', 96], ['6/11', 99], ['6/12', 105], ['6/13', 107], ['6/14', 110], ['6/15', 112], ['6/16', 112]]"
['AL'],['Cullman'],"[['4/17', 41], ['4/18', 42], ['4/19', 42], ['4/20', 44], ['4/21', 44], ['4/22', 44], ['4/23', 44], ['4/24', 47], ['4/25', 49], ['4/26', 50], ['4/27', 52], ['4/28', 52], ['4/29', 55], ['4/30', 55], ['5/1', 57], ['5/2', 57], ['5/3', 58], ['5/4', 58], ['5/5', 58], ['5/6', 59], ['5/7', 61], ['5/8', 62], ['5/9', 63], ['5/10', 65], ['5/11', 65], ['5/12', 67], ['5/13', 67], ['5/14', 67], ['5/15', 68], ['5/16', 69], ['5/17', 69], ['5/18', 69], ['5/19', 70], ['5/20', 71], ['5/21', 73], ['5/22', 73], ['5/23', 74], ['5/24', 76], ['5/25', 78], ['5/26', 83], ['5/27', 88], ['5/28', 96], ['5/29', 114], ['5/30', 126], ['5/31', 143], ['6/1', 147], ['6/2', 150], ['6/3', 150], ['6/4', 152], ['6/5', 163], ['6/6', 180], ['6/7', 193], ['6/8', 199], ['6/9', 203], ['6/10', 212], ['6/11', 220], ['6/12', 239], ['6/13', 250], ['6/14', 264], ['6/15', 273], ['6/16', 278]]"
['AL'],['Dale'],"[['4/17', 14], ['4/18', 17], ['4/19', 20], ['4/20', 21], ['4/21', 21], ['4/22', 22], ['4/23', 22], ['4/24', 23], ['4/25', 25], ['4/26', 25], ['4/27', 25], ['4/28', 25], ['4/29', 25], ['4/30', 27], ['5/1', 27], ['5/2', 28], ['5/3', 34], ['5/4', 34], ['5/5', 34], ['5/6', 34], ['5/7', 36], ['5/8', 40], ['5/9', 43], ['5/10', 43], ['5/11', 45], ['5/12', 52], ['5/13', 53], ['5/14', 53], ['5/15', 57], ['5/16', 60], ['5/17', 60], ['5/18', 61], ['5/19', 63], ['5/20', 71], ['5/21', 76], ['5/22', 77], ['5/23', 81], ['5/24', 83], ['5/25', 85], ['5/26', 92], ['5/27', 96], ['5/28', 99], ['5/29', 106], ['5/30', 110], ['5/31', 115], ['6/1', 122], ['6/2', 123], ['6/3', 123], ['6/4', 124], ['6/5', 125], ['6/6', 131], ['6/7', 131], ['6/8', 135], ['6/9', 138], ['6/10', 141], ['6/11', 149], ['6/12', 164], ['6/13', 171], ['6/14', 173], ['6/15', 178], ['6/16', 182]]"
['AL'],['Dallas'],"[['4/17', 21], ['4/18', 22], ['4/19', 24], ['4/20', 26], ['4/21', 29], ['4/22', 29], ['4/23', 29], ['4/24', 32], ['4/25', 32], ['4/26', 33], ['4/27', 37], ['4/28', 37], ['4/29', 37], ['4/30', 39], ['5/1', 42], ['5/2', 49], ['5/3', 59], ['5/4', 65], ['5/5', 68], ['5/6', 76], ['5/7', 83], ['5/8', 95], ['5/9', 102], ['5/10', 108], ['5/11', 122], ['5/12', 124], ['5/13', 129], ['5/14', 132], ['5/15', 137], ['5/16', 145], ['5/17', 146], ['5/18', 151], ['5/19', 159], ['5/20', 172], ['5/21', 179], ['5/22', 182], ['5/23', 191], ['5/24', 197], ['5/25', 206], ['5/26', 222], ['5/27', 232], ['5/28', 244], ['5/29', 255], ['5/30', 260], ['5/31', 272], ['6/1', 279], ['6/2', 282], ['6/3', 287], ['6/4', 292], ['6/5', 296], ['6/6', 302], ['6/7', 320], ['6/8', 339], ['6/9', 353], ['6/10', 375], ['6/11', 406], ['6/12', 421], ['6/13', 447], ['6/14', 486], ['6/15', 503], ['6/16', 523]]"
['AL'],['DeKalb'],"[['4/17', 34], ['4/18', 40], ['4/19', 42], ['4/20', 46], ['4/21', 51], ['4/22', 58], ['4/23', 61], ['4/24', 61], ['4/25', 63], ['4/26', 70], ['4/27', 74], ['4/28', 76], ['4/29', 76], ['4/30', 76], ['5/1', 76], ['5/2', 77], ['5/3', 79], ['5/4', 90], ['5/5', 99], ['5/6', 109], ['5/7', 124], ['5/8', 136], ['5/9', 142], ['5/10', 147], ['5/11', 158], ['5/12', 167], ['5/13', 179], ['5/14', 185], ['5/15', 190], ['5/16', 192], ['5/17', 192], ['5/18', 195], ['5/19', 195], ['5/20', 206], ['5/21', 208], ['5/22', 209], ['5/23', 216], ['5/24', 221], ['5/25', 226], ['5/26', 234], ['5/27', 240], ['5/28', 241], ['5/29', 243], ['5/30', 243], ['5/31', 248], ['6/1', 249], ['6/2', 256], ['6/3', 257], ['6/4', 257], ['6/5', 260], ['6/6', 268], ['6/7', 269], ['6/8', 272], ['6/9', 276], ['6/10', 278], ['6/11', 291], ['6/12', 303], ['6/13', 311], ['6/14', 318], ['6/15', 322], ['6/16', 335]]"
['AL'],['Elmore'],"[['4/17', 54], ['4/18', 58], ['4/19', 63], ['4/20', 68], ['4/21', 72], ['4/22', 74], ['4/23', 74], ['4/24', 74], ['4/25', 77], ['4/26', 79], ['4/27', 79], ['4/28', 82], ['4/29', 84], ['4/30', 86], ['5/1', 88], ['5/2', 93], ['5/3', 103], ['5/4', 111], ['5/5', 120], ['5/6', 121], ['5/7', 127], ['5/8', 130], ['5/9', 135], ['5/10', 150], ['5/11', 152], ['5/12', 156], ['5/13', 157], ['5/14', 169], ['5/15', 178], ['5/16', 188], ['5/17', 192], ['5/18', 197], ['5/19', 207], ['5/20', 226], ['5/21', 238], ['5/22', 242], ['5/23', 255], ['5/24', 263], ['5/25', 270], ['5/26', 292], ['5/27', 299], ['5/28', 313], ['5/29', 323], ['5/30', 339], ['5/31', 354], ['6/1', 362], ['6/2', 372], ['6/3', 372], ['6/4', 374], ['6/5', 381], ['6/6', 401], ['6/7', 411], ['6/8', 427], ['6/9', 437], ['6/10', 447], ['6/11', 471], ['6/12', 485], ['6/13', 502], ['6/14', 528], ['6/15', 547], ['6/16', 568]]"
['AL'],['Escambia'],"[['4/17', 12], ['4/18', 12], ['4/19', 15], ['4/20', 16], ['4/21', 17], ['4/22', 18], ['4/23', 21], ['4/24', 22], ['4/25', 22], ['4/26', 25], ['4/27', 26], ['4/28', 27], ['4/29', 27], ['4/30', 28], ['5/1', 29], ['5/2', 30], ['5/3', 30], ['5/4', 30], ['5/5', 30], ['5/6', 30], ['5/7', 33], ['5/8', 35], ['5/9', 36], ['5/10', 36], ['5/11', 37], ['5/12', 38], ['5/13', 38], ['5/14', 39], ['5/15', 39], ['5/16', 39], ['5/17', 39], ['5/18', 39], ['5/19', 39], ['5/20', 39], ['5/21', 39], ['5/22', 39], ['5/23', 40], ['5/24', 43], ['5/25', 43], ['5/26', 45], ['5/27', 48], ['5/28', 49], ['5/29', 57], ['5/30', 57], ['5/31', 63], ['6/1', 72], ['6/2', 74], ['6/3', 75], ['6/4', 75], ['6/5', 79], ['6/6', 82], ['6/7', 85], ['6/8', 88], ['6/9', 88], ['6/10', 91], ['6/11', 93], ['6/12', 99], ['6/13', 99], ['6/14', 102], ['6/15', 107], ['6/16', 112]]"
['AL'],['Etowah'],"[['4/17', 87], ['4/18', 93], ['4/19', 98], ['4/20', 100], ['4/21', 110], ['4/22', 116], ['4/23', 120], ['4/24', 121], ['4/25', 123], ['4/26', 125], ['4/27', 126], ['4/28', 130], ['4/29', 137], ['4/30', 137], ['5/1', 139], ['5/2', 141], ['5/3', 143], ['5/4', 146], ['5/5', 152], ['5/6', 158], ['5/7', 161], ['5/8', 166], ['5/9', 170], ['5/10', 182], ['5/11', 193], ['5/12', 196], ['5/13', 197], ['5/14', 198], ['5/15', 199], ['5/16', 202], ['5/17', 204], ['5/18', 206], ['5/19', 215], ['5/20', 223], ['5/21', 225], ['5/22', 225], ['5/23', 228], ['5/24', 236], ['5/25', 238], ['5/26', 240], ['5/27', 240], ['5/28', 244], ['5/29', 247], ['5/30', 248], ['5/31', 257], ['6/1', 260], ['6/2', 261], ['6/3', 262], ['6/4', 263], ['6/5', 265], ['6/6', 270], ['6/7', 273], ['6/8', 276], ['6/9', 277], ['6/10', 280], ['6/11', 287], ['6/12', 298], ['6/13', 301], ['6/14', 323], ['6/15', 330], ['6/16', 339]]"
['AL'],['Fayette'],"[['4/17', 3], ['4/18', 3], ['4/19', 3], ['4/20', 3], ['4/21', 4], ['4/22', 4], ['4/23', 4], ['4/24', 4], ['4/25', 5], ['4/26', 5], ['4/27', 5], ['4/28', 5], ['4/29', 6], ['4/30', 6], ['5/1', 6], ['5/2', 6], ['5/3', 6], ['5/4', 6], ['5/5', 6], ['5/6', 6], ['5/7', 7], ['5/8', 7], ['5/9', 7], ['5/10', 7], ['5/11', 7], ['5/12', 9], ['5/13', 9], ['5/14', 9], ['5/15', 9], ['5/16', 9], ['5/17', 9], ['5/18', 9], ['5/19', 9], ['5/20', 9], ['5/21', 10], ['5/22', 11], ['5/23', 11], ['5/24', 11], ['5/25', 11], ['5/26', 13], ['5/27', 13], ['5/28', 13], ['5/29', 13], ['5/30', 15], ['5/31', 16], ['6/1', 16], ['6/2', 16], ['6/3', 16], ['6/4', 16], ['6/5', 16], ['6/6', 17], ['6/7', 18], ['6/8', 19], ['6/9', 21], ['6/10', 23], ['6/11', 23], ['6/12', 26], ['6/13', 37], ['6/14', 43], ['6/15', 45], ['6/16', 47]]"
['AL'],['Franklin'],"[['4/17', 17], ['4/18', 17], ['4/19', 17], ['4/20', 18], ['4/21', 18], ['4/22', 22], ['4/23', 25], ['4/24', 32], ['4/25', 38], ['4/26', 41], ['4/27', 43], ['4/28', 44], ['4/29', 45], ['4/30', 57], ['5/1', 78], ['5/2', 100], ['5/3', 132], ['5/4', 136], ['5/5', 152], ['5/6', 164], ['5/7', 184], ['5/8', 202], ['5/9', 216], ['5/10', 226], ['5/11', 247], ['5/12', 264], ['5/13', 270], ['5/14', 288], ['5/15', 309], ['5/16', 329], ['5/17', 334], ['5/18', 344], ['5/19', 364], ['5/20', 399], ['5/21', 411], ['5/22', 422], ['5/23', 435], ['5/24', 447], ['5/25', 467], ['5/26', 486], ['5/27', 498], ['5/28', 514], ['5/29', 540], ['5/30', 545], ['5/31', 556], ['6/1', 562], ['6/2', 576], ['6/3', 578], ['6/4', 585], ['6/5', 593], ['6/6', 608], ['6/7', 617], ['6/8', 625], ['6/9', 631], ['6/10', 634], ['6/11', 652], ['6/12', 665], ['6/13', 709], ['6/14', 723], ['6/15', 730], ['6/16', 737]]"
['AL'],['Greene'],"[['4/17', 23], ['4/18', 29], ['4/19', 29], ['4/20', 32], ['4/21', 32], ['4/22', 40], ['4/23', 41], ['4/24', 44], ['4/25', 44], ['4/26', 46], ['4/27', 46], ['4/28', 47], ['4/29', 50], ['4/30', 54], ['5/1', 54], ['5/2', 55], ['5/3', 58], ['5/4', 61], ['5/5', 61], ['5/6', 64], ['5/7', 67], ['5/8', 70], ['5/9', 70], ['5/10', 70], ['5/11', 73], ['5/12', 73], ['5/13', 74], ['5/14', 76], ['5/15', 79], ['5/16', 81], ['5/17', 81], ['5/18', 86], ['5/19', 86], ['5/20', 86], ['5/21', 88], ['5/22', 88], ['5/23', 89], ['5/24', 89], ['5/25', 91], ['5/26', 91], ['5/27', 91], ['5/28', 92], ['5/29', 93], ['5/30', 94], ['5/31', 94], ['6/1', 95], ['6/2', 95], ['6/3', 95], ['6/4', 95], ['6/5', 95], ['6/6', 98], ['6/7', 98], ['6/8', 99], ['6/9', 102], ['6/10', 107], ['6/11', 112], ['6/12', 117], ['6/13', 119], ['6/14', 123], ['6/15', 132], ['6/16', 135]]"
['AL'],['Hale'],"[['4/17', 22], ['4/18', 23], ['4/19', 26], ['4/20', 31], ['4/21', 34], ['4/22', 36], ['4/23', 37], ['4/24', 39], ['4/25', 40], ['4/26', 41], ['4/27', 41], ['4/28', 41], ['4/29', 43], ['4/30', 46], ['5/1', 50], ['5/2', 52], ['5/3', 52], ['5/4', 56], ['5/5', 59], ['5/6', 60], ['5/7', 62], ['5/8', 62], ['5/9', 66], ['5/10', 69], ['5/11', 72], ['5/12', 74], ['5/13', 74], ['5/14', 79], ['5/15', 79], ['5/16', 84], ['5/17', 85], ['5/18', 91], ['5/19', 96], ['5/20', 106], ['5/21', 110], ['5/22', 119], ['5/23', 124], ['5/24', 129], ['5/25', 132], ['5/26', 135], ['5/27', 141], ['5/28', 151], ['5/29', 157], ['5/30', 159], ['5/31', 173], ['6/1', 175], ['6/2', 178], ['6/3', 179], ['6/4', 185], ['6/5', 192], ['6/6', 195], ['6/7', 202], ['6/8', 207], ['6/9', 209], ['6/10', 210], ['6/11', 219], ['6/12', 223], ['6/13', 226], ['6/14', 232], ['6/15', 235], ['6/16', 236]]"
['AL'],['Houston'],"[['4/17', 59], ['4/18', 63], ['4/19', 66], ['4/20', 70], ['4/21', 73], ['4/22', 75], ['4/23', 76], ['4/24', 76], ['4/25', 76], ['4/26', 77], ['4/27', 79], ['4/28', 84], ['4/29', 87], ['4/30', 90], ['5/1', 90], ['5/2', 93], ['5/3', 95], ['5/4', 97], ['5/5', 98], ['5/6', 99], ['5/7', 100], ['5/8', 102], ['5/9', 104], ['5/10', 105], ['5/11', 107], ['5/12', 114], ['5/13', 115], ['5/14', 125], ['5/15', 129], ['5/16', 132], ['5/17', 132], ['5/18', 137], ['5/19', 141], ['5/20', 149], ['5/21', 154], ['5/22', 156], ['5/23', 161], ['5/24', 164], ['5/25', 172], ['5/26', 183], ['5/27', 185], ['5/28', 188], ['5/29', 204], ['5/30', 209], ['5/31', 220], ['6/1', 221], ['6/2', 223], ['6/3', 226], ['6/4', 226], ['6/5', 227], ['6/6', 237], ['6/7', 245], ['6/8', 246], ['6/9', 253], ['6/10', 259], ['6/11', 270], ['6/12', 279], ['6/13', 293], ['6/14', 307], ['6/15', 315], ['6/16', 319]]"
['AL'],['Jackson'],"[['4/17', 32], ['4/18', 38], ['4/19', 38], ['4/20', 38], ['4/21', 41], ['4/22', 42], ['4/23', 43], ['4/24', 45], ['4/25', 45], ['4/26', 45], ['4/27', 45], ['4/28', 46], ['4/29', 47], ['4/30', 47], ['5/1', 49], ['5/2', 50], ['5/3', 50], ['5/4', 50], ['5/5', 53], ['5/6', 53], ['5/7', 56], ['5/8', 59], ['5/9', 59], ['5/10', 60], ['5/11', 60], ['5/12', 60], ['5/13', 60], ['5/14', 60], ['5/15', 61], ['5/16', 62], ['5/17', 62], ['5/18', 62], ['5/19', 63], ['5/20', 66], ['5/21', 69], ['5/22', 69], ['5/23', 69], ['5/24', 69], ['5/25', 71], ['5/26', 72], ['5/27', 74], ['5/28', 75], ['5/29', 76], ['5/30', 77], ['5/31', 78], ['6/1', 81], ['6/2', 83], ['6/3', 83], ['6/4', 83], ['6/5', 86], ['6/6', 88], ['6/7', 90], ['6/8', 94], ['6/9', 97], ['6/10', 101], ['6/11', 107], ['6/12', 113], ['6/13', 122], ['6/14', 122], ['6/15', 122], ['6/16', 125]]"
['AL'],['Jefferson'],"[['4/17', 644], ['4/18', 673], ['4/19', 682], ['4/20', 688], ['4/21', 700], ['4/22', 744], ['4/23', 778], ['4/24', 797], ['4/25', 828], ['4/26', 839], ['4/27', 839], ['4/28', 861], ['4/29', 881], ['4/30', 886], ['5/1', 929], ['5/2', 946], ['5/3', 969], ['5/4', 992], ['5/5', 1020], ['5/6', 1048], ['5/7', 1065], ['5/8', 1094], ['5/9', 1109], ['5/10', 1121], ['5/11', 1131], ['5/12', 1157], ['5/13', 1199], ['5/14', 1237], ['5/15', 1258], ['5/16', 1299], ['5/17', 1333], ['5/18', 1355], ['5/19', 1367], ['5/20', 1433], ['5/21', 1469], ['5/22', 1498], ['5/23', 1575], ['5/24', 1614], ['5/25', 1630], ['5/26', 1645], ['5/27', 1673], ['5/28', 1712], ['5/29', 1744], ['5/30', 1780], ['5/31', 1837], ['6/1', 1859], ['6/2', 1882], ['6/3', 1884], ['6/4', 1901], ['6/5', 1927], ['6/6', 1980], ['6/7', 2039], ['6/8', 2078], ['6/9', 2131], ['6/10', 2187], ['6/11', 2249], ['6/12', 2339], ['6/13', 2410], ['6/14', 2475], ['6/15', 2537], ['6/16', 2599]]"
['AL'],['Lamar'],"[['4/17', 7], ['4/18', 8], ['4/19', 8], ['4/20', 9], ['4/21', 8], ['4/22', 8], ['4/23', 9], ['4/24', 10], ['4/25', 10], ['4/26', 10], ['4/27', 10], ['4/28', 10], ['4/29', 10], ['4/30', 11], ['5/1', 11], ['5/2', 11], ['5/3', 11], ['5/4', 12], ['5/5', 13], ['5/6', 13], ['5/7', 13], ['5/8', 13], ['5/9', 13], ['5/10', 13], ['5/11', 13], ['5/12', 13], ['5/13', 14], ['5/14', 14], ['5/15', 14], ['5/16', 15], ['5/17', 15], ['5/18', 15], ['5/19', 15], ['5/20', 15], ['5/21', 17], ['5/22', 17], ['5/23', 18], ['5/24', 20], ['5/25', 20], ['5/26', 21], ['5/27', 21], ['5/28', 21], ['5/29', 23], ['5/30', 23], ['5/31', 26], ['6/1', 26], ['6/2', 26], ['6/3', 26], ['6/4', 28], ['6/5', 28], ['6/6', 28], ['6/7', 29], ['6/8', 29], ['6/9', 29], ['6/10', 30], ['6/11', 30], ['6/12', 34], ['6/13', 35], ['6/14', 43], ['6/15', 45], ['6/16', 49]]"
['AL'],['Lauderdale'],"[['4/17', 22], ['4/18', 23], ['4/19', 23], ['4/20', 24], ['4/21', 25], ['4/22', 25], ['4/23', 25], ['4/24', 25], ['4/25', 27], ['4/26', 30], ['4/27', 30], ['4/28', 30], ['4/29', 33], ['4/30', 38], ['5/1', 50], ['5/2', 56], ['5/3', 61], ['5/4', 63], ['5/5', 68], ['5/6', 71], ['5/7', 79], ['5/8', 87], ['5/9', 88], ['5/10', 92], ['5/11', 96], ['5/12', 99], ['5/13', 102], ['5/14', 109], ['5/15', 110], ['5/16', 113], ['5/17', 113], ['5/18', 115], ['5/19', 116], ['5/20', 117], ['5/21', 119], ['5/22', 122], ['5/23', 126], ['5/24', 128], ['5/25', 135], ['5/26', 141], ['5/27', 145], ['5/28', 153], ['5/29', 156], ['5/30', 161], ['5/31', 164], ['6/1', 166], ['6/2', 167], ['6/3', 169], ['6/4', 172], ['6/5', 175], ['6/6', 181], ['6/7', 184], ['6/8', 188], ['6/9', 192], ['6/10', 196], ['6/11', 207], ['6/12', 216], ['6/13', 230], ['6/14', 234], ['6/15', 249], ['6/16', 260]]"
['AL'],['Lawrence'],"[['4/17', 8], ['4/18', 9], ['4/19', 9], ['4/20', 10], ['4/21', 10], ['4/22', 12], ['4/23', 12], ['4/24', 12], ['4/25', 12], ['4/26', 12], ['4/27', 12], ['4/28', 12], ['4/29', 12], ['4/30', 12], ['5/1', 13], ['5/2', 13], ['5/3', 14], ['5/4', 14], ['5/5', 16], ['5/6', 17], ['5/7', 19], ['5/8', 21], ['5/9', 22], ['5/10', 25], ['5/11', 26], ['5/12', 26], ['5/13', 26], ['5/14', 28], ['5/15', 29], ['5/16', 29], ['5/17', 29], ['5/18', 33], ['5/19', 35], ['5/20', 35], ['5/21', 40], ['5/22', 40], ['5/23', 41], ['5/24', 42], ['5/25', 43], ['5/26', 45], ['5/27', 46], ['5/28', 46], ['5/29', 48], ['5/30', 48], ['5/31', 50], ['6/1', 50], ['6/2', 51], ['6/3', 51], ['6/4', 51], ['6/5', 51], ['6/6', 53], ['6/7', 55], ['6/8', 55], ['6/9', 56], ['6/10', 58], ['6/11', 60], ['6/12', 60], ['6/13', 63], ['6/14', 64], ['6/15', 65], ['6/16', 66]]"
['AL'],['Lee'],"[['4/17', 295], ['4/18', 306], ['4/19', 307], ['4/20', 311], ['4/21', 319], ['4/22', 331], ['4/23', 340], ['4/24', 351], ['4/25', 358], ['4/26', 365], ['4/27', 368], ['4/28', 377], ['4/29', 386], ['4/30', 388], ['5/1', 391], ['5/2', 397], ['5/3', 400], ['5/4', 403], ['5/5', 408], ['5/6', 410], ['5/7', 417], ['5/8', 419], ['5/9', 422], ['5/10', 425], ['5/11', 429], ['5/12', 432], ['5/13', 436], ['5/14', 444], ['5/15', 444], ['5/16', 448], ['5/17', 449], ['5/18', 450], ['5/19', 450], ['5/20', 461], ['5/21', 467], ['5/22', 470], ['5/23', 488], ['5/24', 498], ['5/25', 510], ['5/26', 522], ['5/27', 526], ['5/28', 533], ['5/29', 536], ['5/30', 540], ['5/31', 548], ['6/1', 550], ['6/2', 552], ['6/3', 558], ['6/4', 562], ['6/5', 563], ['6/6', 577], ['6/7', 584], ['6/8', 594], ['6/9', 599], ['6/10', 605], ['6/11', 624], ['6/12', 642], ['6/13', 661], ['6/14', 679], ['6/15', 710], ['6/16', 739]]"
['AL'],['Limestone'],"[['4/17', 38], ['4/18', 38], ['4/19', 38], ['4/20', 38], ['4/21', 38], ['4/22', 38], ['4/23', 40], ['4/24', 41], ['4/25', 41], ['4/26', 41], ['4/27', 42], ['4/28', 44], ['4/29', 44], ['4/30', 44], ['5/1', 44], ['5/2', 44], ['5/3', 45], ['5/4', 47], ['5/5', 48], ['5/6', 49], ['5/7', 54], ['5/8', 55], ['5/9', 57], ['5/10', 57], ['5/11', 57], ['5/12', 58], ['5/13', 60], ['5/14', 62], ['5/15', 64], ['5/16', 64], ['5/17', 64], ['5/18', 65], ['5/19', 65], ['5/20', 69], ['5/21', 71], ['5/22', 72], ['5/23', 72], ['5/24', 74], ['5/25', 77], ['5/26', 82], ['5/27', 86], ['5/28', 87], ['5/29', 92], ['5/30', 94], ['5/31', 106], ['6/1', 108], ['6/2', 108], ['6/3', 108], ['6/4', 108], ['6/5', 110], ['6/6', 119], ['6/7', 123], ['6/8', 135], ['6/9', 144], ['6/10', 151], ['6/11', 162], ['6/12', 175], ['6/13', 197], ['6/14', 215], ['6/15', 226], ['6/16', 236]]"
