lat,lon,cases,deaths,recovered,DayStart,DayEnd,placetype,adm0,adm1,adm2,adm3,indiv,source,geometry
33.93911,67.709953,39096,1445.0,32576.0,20200922,20200922,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,39145,1446.0,32610.0,20200923,20200923,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,39170,1451.0,32619.0,20200924,20200924,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,39186,1451.0,32619.0,20200925,20200925,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,39192,1453.0,32635.0,20200926,20200926,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,39227,1453.0,32642.0,20200927,20200927,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,39233,1455.0,32642.0,20200928,20200928,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,39254,1458.0,32746.0,20200929,20200929,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,39268,1458.0,32789.0,20200930,20200930,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,39285,1458.0,32842.0,20201001,20201001,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,39290,1458.0,32842.0,20201002,20201002,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,39297,1462.0,32842.0,20201003,20201003,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,39341,1462.0,32852.0,20201004,20201004,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,39422,1466.0,32879.0,20201005,20201005,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,39486,1467.0,32977.0,20201006,20201006,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,39548,1469.0,33045.0,20201007,20201007,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,39616,1470.0,33058.0,20201008,20201008,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,39693,1472.0,33058.0,20201009,20201009,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,39703,1473.0,33064.0,20201010,20201010,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,39799,1477.0,33114.0,20201011,20201011,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,39870,1479.0,33118.0,20201012,20201012,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,39928,1480.0,33308.0,20201013,20201013,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,39994,1481.0,33354.0,20201014,20201014,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,40026,1481.0,33447.0,20201015,20201015,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,40073,1485.0,33516.0,20201016,20201016,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,40141,1488.0,33561.0,20201017,20201017,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,40200,1492.0,33614.0,20201018,20201018,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,40287,1497.0,33760.0,20201019,20201019,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,40357,1499.0,33790.0,20201020,20201020,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,40510,1501.0,33824.0,20201021,20201021,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,40626,1505.0,33831.0,20201022,20201022,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
33.93911,67.709953,40687,1507.0,34010.0,20201023,20201023,adm0,Afghanistan,,,,,1,POINT (67.709953 33.93911)
