lat,lon,cases,deaths,recovered,DayStart,DayEnd,placetype,adm0,adm1,adm2,adm3,indiv,source,geometry
47.3,9.4,2,,,20200314,20200315,adm1,Switzerland,Appenzell Innerrhoden,,,,2,POINT (9.4 47.3)
47.3,9.4,4,,,20200316,20200316,adm1,Switzerland,Appenzell Innerrhoden,,,,2,POINT (9.4 47.3)
47.3,9.4,5,,,20200317,20200318,adm1,Switzerland,Appenzell Innerrhoden,,,,2,POINT (9.4 47.3)
47.3,9.4,6,,,20200319,20200323,adm1,Switzerland,Appenzell Innerrhoden,,,,2,POINT (9.4 47.3)
47.3,9.4,8,,,20200324,20200324,adm1,Switzerland,Appenzell Innerrhoden,,,,2,POINT (9.4 47.3)
47.3,9.4,9,,,20200325,20200325,adm1,Switzerland,Appenzell Innerrhoden,,,,2,POINT (9.4 47.3)
47.3,9.4,11,,,20200326,20200326,adm1,Switzerland,Appenzell Innerrhoden,,,,2,POINT (9.4 47.3)
47.3,9.4,12,,,20200327,20200327,adm1,Switzerland,Appenzell Innerrhoden,,,,2,POINT (9.4 47.3)
47.3,9.4,13,,,20200328,20200329,adm1,Switzerland,Appenzell Innerrhoden,,,,2,POINT (9.4 47.3)
47.3,9.4,14,,,20200330,20200401,adm1,Switzerland,Appenzell Innerrhoden,,,,2,POINT (9.4 47.3)
47.3,9.4,20,,,20200402,20200403,adm1,Switzerland,Appenzell Innerrhoden,,,,2,POINT (9.4 47.3)
47.3,9.4,21,,,20200404,20200407,adm1,Switzerland,Appenzell Innerrhoden,,,,2,POINT (9.4 47.3)
47.3,9.4,23,,,20200408,20200408,adm1,Switzerland,Appenzell Innerrhoden,,,,2,POINT (9.4 47.3)
47.3,9.4,24,,,20200409,20200422,adm1,Switzerland,Appenzell Innerrhoden,,,,2,POINT (9.4 47.3)
47.3,9.4,25,,,20200423,20200705,adm1,Switzerland,Appenzell Innerrhoden,,,,2,POINT (9.4 47.3)
47.3,9.4,25,,,20200706,20250101,adm1,Switzerland,Appenzell Innerrhoden,,,,2,POINT (9.4 47.3)
38.2514,48.2973,5,,,20200227,20200227,adm1,Iran,Ardabil,,,,2,POINT (48.2973 38.2514)
38.2514,48.2973,6,,,20200228,20200228,adm1,Iran,Ardabil,,,,2,POINT (48.2973 38.2514)
38.2514,48.2973,9,,,20200229,20200301,adm1,Iran,Ardabil,,,,2,POINT (48.2973 38.2514)
38.2514,48.2973,10,,,20200302,20200302,adm1,Iran,Ardabil,,,,2,POINT (48.2973 38.2514)
38.2514,48.2973,12,,,20200303,20200304,adm1,Iran,Ardabil,,,,2,POINT (48.2973 38.2514)
38.2514,48.2973,29,,,20200305,20200305,adm1,Iran,Ardabil,,,,2,POINT (48.2973 38.2514)
38.2514,48.2973,40,,,20200306,20200306,adm1,Iran,Ardabil,,,,2,POINT (48.2973 38.2514)
38.2514,48.2973,41,,,20200307,20200307,adm1,Iran,Ardabil,,,,2,POINT (48.2973 38.2514)
38.2514,48.2973,50,,,20200308,20200308,adm1,Iran,Ardabil,,,,2,POINT (48.2973 38.2514)
38.2514,48.2973,72,,,20200309,20200309,adm1,Iran,Ardabil,,,,2,POINT (48.2973 38.2514)
38.2514,48.2973,91,,,20200310,20200310,adm1,Iran,Ardabil,,,,2,POINT (48.2973 38.2514)
38.2514,48.2973,92,,,20200311,20200311,adm1,Iran,Ardabil,,,,2,POINT (48.2973 38.2514)
38.2514,48.2973,106,,,20200312,20200312,adm1,Iran,Ardabil,,,,2,POINT (48.2973 38.2514)
38.2514,48.2973,121,,,20200313,20200313,adm1,Iran,Ardabil,,,,2,POINT (48.2973 38.2514)
38.2514,48.2973,154,,,20200314,20200315,adm1,Iran,Ardabil,,,,2,POINT (48.2973 38.2514)
38.2514,48.2973,184,,,20200316,20200316,adm1,Iran,Ardabil,,,,2,POINT (48.2973 38.2514)
38.2514,48.2973,203,,,20200317,20200317,adm1,Iran,Ardabil,,,,2,POINT (48.2973 38.2514)
38.2514,48.2973,213,,,20200318,20200318,adm1,Iran,Ardabil,,,,2,POINT (48.2973 38.2514)
38.2514,48.2973,229,,,20200319,20200319,adm1,Iran,Ardabil,,,,2,POINT (48.2973 38.2514)
38.2514,48.2973,264,,,20200320,20200320,adm1,Iran,Ardabil,,,,2,POINT (48.2973 38.2514)
38.2514,48.2973,270,,,20200321,20200321,adm1,Iran,Ardabil,,,,2,POINT (48.2973 38.2514)
38.2514,48.2973,289,,,20200322,20200322,adm1,Iran,Ardabil,,,,2,POINT (48.2973 38.2514)
38.2514,48.2973,289,,,20200323,20250101,adm1,Iran,Ardabil,,,,2,POINT (48.2973 38.2514)
-2.88333,-79.0,1,,,20200314,20200316,adm1,Ecuador,Azuay,,,,2,POINT (-79 -2.88333)
-2.88333,-79.0,5,,,20200317,20200318,adm1,Ecuador,Azuay,,,,2,POINT (-79 -2.88333)
-2.88333,-79.0,14,,,20200319,20200319,adm1,Ecuador,Azuay,,,,2,POINT (-79 -2.88333)
-2.88333,-79.0,18,,,20200320,20200320,adm1,Ecuador,Azuay,,,,2,POINT (-79 -2.88333)
-2.88333,-79.0,19,,,20200321,20200322,adm1,Ecuador,Azuay,,,,2,POINT (-79 -2.88333)
-2.88333,-79.0,23,,,20200323,20200323,adm1,Ecuador,Azuay,,,,2,POINT (-79 -2.88333)
