lat,lon,cases,deaths,recovered,DayStart,DayEnd,placetype,adm0,adm1,adm2,adm3,indiv,source,geometry
9.13333,99.33166999999999,18,,,20201002,20250101,adm1,Thailand,Surat Thani,,,,2,POINT (99.33166999999999 9.133330000000001)
45.79,26.97,1400,,,20201002,20250101,adm1,Romania,Vrancea,,,,2,POINT (26.97 45.79)
47.23333,47.23333,7202,116.0,6419.0,20201002,20250101,adm1,Russia,Astrahan Oblast,,,,2,POINT (47.23333 47.23333)
61.0,8.0,680,,,20201002,20250101,adm1,Norway,Innlandet,,,,2,POINT (8 61)
39.93333,-86.21667,122647,3659.0,,20201002,20250101,adm1,United States of America,Indiana,,,,2,POINT (-86.21666999999999 39.93333)
26.14,91.77,182396,711.0,147522.0,20201002,20250101,adm1,India,Assam,,,,2,POINT (91.77 26.14)
44.0935,113.9448,266,1.0,260.0,20201002,20250101,adm1,China,Inner Mongolia,,,,1,POINT (113.9448 44.0935)
43.111373,131.880412,5779,83.0,4791.0,20201002,20250101,adm1,Russia,Ingushetia Republic,,,,2,POINT (131.880412 43.111373)
65.096214,16.839522,1299,73.0,,20201002,20250101,adm1,Sweden,Värmland,,,,2,POINT (16.839522 65.096214)
19.6,-87.91667,11888,1659.0,,20201002,20250101,adm1,Mexico,Quintana Roo,,,,2,POINT (-87.91667 19.6)
34.25,-6.58333,2108,,,20201002,20250101,adm1,Morocco,Rabat-Salé-Kénitra,,,,2,POINT (-6.58333 34.25)
45.08,24.11,221,,,20201002,20250101,adm1,Romania,Vâlcea,,,,2,POINT (24.11 45.08)
49.58935,15.655520000000001,3192,,,20201002,20250101,adm1,Czechia,Vysočina,,,,2,POINT (15.65552 49.58935)
47.42333,9.37722,1691,,,20201002,20250101,adm1,Switzerland,St. Gallen,,,,2,POINT (9.377219999999999 47.42333)
26.572779999999998,73.83889,137485,1500.0,115178.0,20201002,20250101,adm1,India,Rajasthan,,,,2,POINT (73.83889000000001 26.57278)
24.374000000000002,88.6011,16577,,,20201002,20250101,adm1,Bangladesh,Rajshahi,,,,2,POINT (88.6011 24.374)
25.6,89.25,12011,,,20201002,20250101,adm1,Bangladesh,Rangpur,,,,2,POINT (89.25 25.6)
45.664952196837596,16.6791068850861,881,11.0,,20201002,20250101,adm1,Croatia,Vukovarsko-Srijemska,,,,2,POINT (16.6791068850861 45.6649521968376)
44.65,40.0,4149,33.0,3530.0,20201002,20250101,adm1,Russia,Republic of Adygeia,,,,2,POINT (40 44.65)
54.46666999999999,56.26667,8873,41.0,8551.0,20201002,20250101,adm1,Russia,Republic of Bashkortostan,,,,2,POINT (56.26667 54.46666999999999)
51.808471000000004,107.53717350000001,7042,71.0,5999.0,20201002,20250101,adm1,Russia,Republic of Buriatia,,,,2,POINT (107.5371735 51.808471)
-15.9322,-50.1389,214768,4818.0,,20201002,20250101,adm1,Brazil,Goiás,,,,2,POINT (-50.1389 -15.9322)
14.88,103.49,9,,,20201002,20250101,adm1,Thailand,Surin,,,,2,POINT (103.49 14.88)
16.88389,99.125,3,,,20201002,20250101,adm1,Thailand,Tak,,,,2,POINT (99.125 16.88389)
7.0,0.5,672,,,20201002,20250101,adm1,Ghana,Volta,,,,2,POINT (0.5 7)
59.936967,30.275003,7194,29.0,4876.0,20201002,20250101,adm1,Russia,Republic of Karachaevo-Cherkessia,,,,2,POINT (30.275003 59.936967)
56.083330000000004,40.61667,7381,221.0,5952.0,20201002,20250101,adm1,Russia,Vladimir Oblast,,,,2,POINT (40.61667 56.08333)
47.58333,9.06667,740,,,20201002,20250101,adm1,Switzerland,Thurgau,,,,2,POINT (9.06667 47.58333)
-21.1151,55.5364,4178,16.0,3360.0,20201002,20250101,adm1,France,Reunion,,,,1,POINT (55.5364 -21.1151)
49.913059999999994,7.44972,10863,255.0,,20201002,20250101,adm1,Germany,Rheinland-Pfalz,,,,2,POINT (7.44972 49.91305999999999)
41.7,-71.5,24556,1099.0,,20201002,20250101,adm1,United States of America,Rhode Island,,,,2,POINT (-71.5 41.7)
46.16695,16.823248,239,4.0,,20201002,20250101,adm1,Croatia,Virovitičko-Podravska,,,,2,POINT (16.823248 46.16695)
