state,district,active,confirmed,deceased,recovered,date
Jammu and Kashmir,Kishtwar,10,25,0,15,20200624
Jammu and Kashmir,Kishtwar,9,25,0,16,20200625
Jammu and Kashmir,Kishtwar,9,25,0,16,20200626
Jammu and Kashmir,Kishtwar,7,27,0,20,20200627
Jammu and Kashmir,Kishtwar,7,27,0,20,20200628
Jammu and Kashmir,Kishtwar,7,27,0,20,20200629
Jammu and Kashmir,Kishtwar,6,27,0,21,20200630
Jammu and Kashmir,Kishtwar,6,27,0,21,20200701
Jammu and Kashmir,Kishtwar,6,27,0,21,20200702
Jammu and Kashmir,Kishtwar,8,29,0,21,20200703
Jammu and Kashmir,Kishtwar,8,29,0,21,20200704
Jammu and Kashmir,Kishtwar,8,29,0,21,20200705
Jammu and Kashmir,Kishtwar,8,29,0,21,20200706
Jammu and Kashmir,Kishtwar,16,39,0,23,20200707
Jammu and Kashmir,Kishtwar,15,40,0,25,20200708
Jammu and Kashmir,Kishtwar,15,40,0,25,20200709
Jammu and Kashmir,Kulgam,6,6,0,0,20200421
Jammu and Kashmir,Kulgam,6,6,0,0,20200422
Jammu and Kashmir,Kulgam,6,6,0,0,20200423
Jammu and Kashmir,Kulgam,6,6,0,0,20200424
Jammu and Kashmir,Kulgam,6,6,0,0,20200425
Jammu and Kashmir,Kulgam,6,6,0,0,20200426
Jammu and Kashmir,Kulgam,6,6,0,0,20200427
Jammu and Kashmir,Kulgam,6,6,0,0,20200428
Jammu and Kashmir,Kulgam,7,7,0,0,20200429
Jammu and Kashmir,Kulgam,9,11,0,2,20200430
Jammu and Kashmir,Kulgam,8,11,0,3,20200501
Jammu and Kashmir,Kulgam,8,11,0,3,20200502
Jammu and Kashmir,Kulgam,8,11,0,3,20200503
Jammu and Kashmir,Kulgam,8,11,0,3,20200504
Jammu and Kashmir,Kulgam,8,11,0,3,20200505
Jammu and Kashmir,Kulgam,9,12,0,3,20200506
Jammu and Kashmir,Kulgam,7,12,0,5,20200507
Jammu and Kashmir,Kulgam,15,20,0,5,20200508
Jammu and Kashmir,Kulgam,16,21,0,5,20200509
Jammu and Kashmir,Kulgam,26,31,0,5,20200510
Jammu and Kashmir,Kulgam,36,42,0,6,20200511
Jammu and Kashmir,Kulgam,63,69,0,6,20200512
Jammu and Kashmir,Kulgam,66,72,0,6,20200513
Jammu and Kashmir,Kulgam,66,72,0,6,20200514
Jammu and Kashmir,Kulgam,66,72,0,6,20200515
Jammu and Kashmir,Kulgam,113,119,0,6,20200516
Jammu and Kashmir,Kulgam,138,147,0,9,20200517
Jammu and Kashmir,Kulgam,149,159,1,9,20200518
Jammu and Kashmir,Kulgam,156,166,1,9,20200519
Jammu and Kashmir,Kulgam,160,171,1,10,20200520
Jammu and Kashmir,Kulgam,181,192,1,10,20200521
Jammu and Kashmir,Kulgam,180,193,1,12,20200522
Jammu and Kashmir,Kulgam,184,198,2,12,20200523
Jammu and Kashmir,Kulgam,207,224,2,15,20200524
Jammu and Kashmir,Kulgam,209,227,3,15,20200525
Jammu and Kashmir,Kulgam,207,228,4,17,20200526
Jammu and Kashmir,Kulgam,230,255,4,21,20200527
Jammu and Kashmir,Kulgam,228,255,4,23,20200528
Jammu and Kashmir,Kulgam,247,274,4,23,20200529
Jammu and Kashmir,Kulgam,251,278,4,23,20200530
Jammu and Kashmir,Kulgam,265,295,4,26,20200531
Jammu and Kashmir,Kulgam,265,301,4,32,20200601
Jammu and Kashmir,Kulgam,276,312,4,32,20200602
Jammu and Kashmir,Kulgam,264,313,4,45,20200603
Jammu and Kashmir,Kulgam,308,362,4,50,20200604
Jammu and Kashmir,Kulgam,309,364,4,51,20200605
Jammu and Kashmir,Kulgam,312,367,4,51,20200606
Jammu and Kashmir,Kulgam,394,528,4,130,20200607
Jammu and Kashmir,Kulgam,383,538,5,150,20200608
Jammu and Kashmir,Kulgam,379,540,6,155,20200609
Jammu and Kashmir,Kulgam,400,568,7,161,20200610
Jammu and Kashmir,Kulgam,394,570,8,168,20200611
Jammu and Kashmir,Kulgam,336,572,8,228,20200612
Jammu and Kashmir,Kulgam,311,617,8,298,20200613
Jammu and Kashmir,Kulgam,287,633,8,338,20200614
Jammu and Kashmir,Kulgam,228,634,8,398,20200615
Jammu and Kashmir,Kulgam,213,643,8,422,20200616
Jammu and Kashmir,Kulgam,211,650,8,431,20200617
Jammu and Kashmir,Kulgam,193,653,8,452,20200618
Jammu and Kashmir,Kulgam,195,664,8,461,20200619
Jammu and Kashmir,Kulgam,193,675,9,473,20200620
Jammu and Kashmir,Kulgam,199,681,9,473,20200621
Jammu and Kashmir,Kulgam,207,693,10,476,20200622
Jammu and Kashmir,Kulgam,216,709,11,482,20200623
Jammu and Kashmir,Kulgam,211,711,11,489,20200624
Jammu and Kashmir,Kulgam,244,744,11,489,20200625
Jammu and Kashmir,Kulgam,246,751,11,494,20200626
Jammu and Kashmir,Kulgam,246,759,12,501,20200627
Jammu and Kashmir,Kulgam,252,766,13,501,20200628
Jammu and Kashmir,Kulgam,170,767,13,584,20200629
Jammu and Kashmir,Kulgam,234,831,13,584,20200630
Jammu and Kashmir,Kulgam,221,831,13,597,20200701
Jammu and Kashmir,Kulgam,233,846,16,597,20200702
Jammu and Kashmir,Kulgam,237,851,16,598,20200703
Jammu and Kashmir,Kulgam,240,854,16,598,20200704
Jammu and Kashmir,Kulgam,245,859,16,598,20200705
Jammu and Kashmir,Kulgam,294,908,16,598,20200706
Jammu and Kashmir,Kulgam,293,924,17,614,20200707
Jammu and Kashmir,Kulgam,265,928,17,646,20200708
Jammu and Kashmir,Kulgam,265,928,17,646,20200709
Jammu and Kashmir,Kupwara,33,33,0,0,20200421
Jammu and Kashmir,Kupwara,37,37,0,0,20200422
Jammu and Kashmir,Kupwara,41,41,0,0,20200423
Jammu and Kashmir,Kupwara,39,45,0,6,20200424
Jammu and Kashmir,Kupwara,40,46,0,6,20200425
Jammu and Kashmir,Kupwara,39,47,0,8,20200426
Jammu and Kashmir,Kupwara,39,48,0,9,20200427
Jammu and Kashmir,Kupwara,40,49,0,9,20200428
Jammu and Kashmir,Kupwara,30,49,0,19,20200429
Jammu and Kashmir,Kupwara,30,49,0,19,20200430
Jammu and Kashmir,Kupwara,36,55,0,19,20200501
Jammu and Kashmir,Kupwara,34,55,0,21,20200502
Jammu and Kashmir,Kupwara,43,66,0,23,20200503
Jammu and Kashmir,Kupwara,43,66,0,23,20200504
Jammu and Kashmir,Kupwara,36,66,0,30,20200505
Jammu and Kashmir,Kupwara,38,69,0,31,20200506
Jammu and Kashmir,Kupwara,38,69,0,31,20200507
Jammu and Kashmir,Kupwara,36,69,0,33,20200508
Jammu and Kashmir,Kupwara,38,71,0,33,20200509
Jammu and Kashmir,Kupwara,31,73,0,42,20200510
Jammu and Kashmir,Kupwara,30,73,0,43,20200511
Jammu and Kashmir,Kupwara,38,83,0,45,20200512
Jammu and Kashmir,Kupwara,38,83,0,45,20200513
Jammu and Kashmir,Kupwara,38,83,0,45,20200514
Jammu and Kashmir,Kupwara,37,85,0,48,20200515
Jammu and Kashmir,Kupwara,49,97,0,48,20200516
Jammu and Kashmir,Kupwara,49,97,0,48,20200517
Jammu and Kashmir,Kupwara,53,101,0,48,20200518
Jammu and Kashmir,Kupwara,53,101,0,48,20200519
Jammu and Kashmir,Kupwara,70,118,0,48,20200520
Jammu and Kashmir,Kupwara,77,125,0,48,20200521
Jammu and Kashmir,Kupwara,79,128,0,49,20200522
Jammu and Kashmir,Kupwara,94,164,0,70,20200523
Jammu and Kashmir,Kupwara,95,165,0,70,20200524
Jammu and Kashmir,Kupwara,96,166,0,70,20200525
Jammu and Kashmir,Kupwara,97,167,0,70,20200526
Jammu and Kashmir,Kupwara,123,193,0,70,20200527
Jammu and Kashmir,Kupwara,168,238,0,70,20200528
Jammu and Kashmir,Kupwara,182,256,0,74,20200529
Jammu and Kashmir,Kupwara,185,259,0,74,20200530
Jammu and Kashmir,Kupwara,194,269,0,75,20200531
Jammu and Kashmir,Kupwara,205,280,0,75,20200601
Jammu and Kashmir,Kupwara,213,290,1,76,20200602
Jammu and Kashmir,Kupwara,222,299,1,76,20200603
Jammu and Kashmir,Kupwara,235,318,1,82,20200604
Jammu and Kashmir,Kupwara,248,331,1,82,20200605
Jammu and Kashmir,Kupwara,234,331,2,95,20200606
Jammu and Kashmir,Kupwara,241,338,2,95,20200607
Jammu and Kashmir,Kupwara,245,349,3,101,20200608
Jammu and Kashmir,Kupwara,155,356,3,198,20200609
Jammu and Kashmir,Kupwara,139,374,3,232,20200610
Jammu and Kashmir,Kupwara,126,375,3,246,20200611
Jammu and Kashmir,Kupwara,104,380,3,273,20200612
Jammu and Kashmir,Kupwara,108,387,3,276,20200613
Jammu and Kashmir,Kupwara,105,396,4,287,20200614
Jammu and Kashmir,Kupwara,114,407,5,288,20200615
Jammu and Kashmir,Kupwara,107,410,5,298,20200616
Jammu and Kashmir,Kupwara,106,419,5,308,20200617
Jammu and Kashmir,Kupwara,106,421,5,310,20200618
Jammu and Kashmir,Kupwara,110,428,5,313,20200619
Jammu and Kashmir,Kupwara,115,435,5,315,20200620
Jammu and Kashmir,Kupwara,118,440,5,317,20200621
Jammu and Kashmir,Kupwara,121,453,5,327,20200622
Jammu and Kashmir,Kupwara,124,460,5,331,20200623
Jammu and Kashmir,Kupwara,133,482,5,344,20200624
Jammu and Kashmir,Kupwara,126,491,5,360,20200625
Jammu and Kashmir,Kupwara,134,508,5,369,20200626
Jammu and Kashmir,Kupwara,132,517,5,380,20200627
Jammu and Kashmir,Kupwara,148,533,5,380,20200628
Jammu and Kashmir,Kupwara,140,536,5,391,20200629
Jammu and Kashmir,Kupwara,124,537,5,408,20200630
Jammu and Kashmir,Kupwara,136,553,5,412,20200701
Jammu and Kashmir,Kupwara,134,553,6,413,20200702
Jammu and Kashmir,Kupwara,153,577,6,418,20200703
Jammu and Kashmir,Kupwara,159,584,7,418,20200704
Jammu and Kashmir,Kupwara,168,604,7,429,20200705
Jammu and Kashmir,Kupwara,165,607,7,435,20200706
Jammu and Kashmir,Kupwara,183,625,7,435,20200707
Jammu and Kashmir,Kupwara,183,643,7,453,20200708
Jammu and Kashmir,Kupwara,183,643,7,453,20200709
Jammu and Kashmir,Mirpur,0,0,0,0,20200513
Jammu and Kashmir,Mirpur,0,0,0,0,20200514
Jammu and Kashmir,Mirpur,0,0,0,0,20200515
Jammu and Kashmir,Mirpur,0,0,0,0,20200516
Jammu and Kashmir,Mirpur,0,0,0,0,20200517
Jammu and Kashmir,Mirpur,0,0,0,0,20200518
Jammu and Kashmir,Mirpur,0,0,0,0,20200519
Jammu and Kashmir,Mirpur,0,0,0,0,20200520
Jammu and Kashmir,Mirpur,0,0,0,0,20200521
Jammu and Kashmir,Mirpur,0,0,0,0,20200522
Jammu and Kashmir,Mirpur,0,0,0,0,20200523
Jammu and Kashmir,Mirpur,0,0,0,0,20200524
Jammu and Kashmir,Mirpur,0,0,0,0,20200525
Jammu and Kashmir,Mirpur,0,0,0,0,20200526
Jammu and Kashmir,Mirpur,0,0,0,0,20200527
Jammu and Kashmir,Mirpur,0,0,0,0,20200528
Jammu and Kashmir,Mirpur,0,0,0,0,20200529
Jammu and Kashmir,Mirpur,0,0,0,0,20200530
Jammu and Kashmir,Mirpur,0,0,0,0,20200531
Jammu and Kashmir,Mirpur,0,0,0,0,20200601
Jammu and Kashmir,Mirpur,0,0,0,0,20200602
Jammu and Kashmir,Mirpur,0,0,0,0,20200603
Jammu and Kashmir,Mirpur,0,0,0,0,20200604
Jammu and Kashmir,Mirpur,0,0,0,0,20200605
Jammu and Kashmir,Mirpur,0,0,0,0,20200606
Jammu and Kashmir,Mirpur,0,0,0,0,20200607
Jammu and Kashmir,Mirpur,0,0,0,0,20200608
Jammu and Kashmir,Mirpur,0,0,0,0,20200609
Jammu and Kashmir,Mirpur,0,0,0,0,20200610
Jammu and Kashmir,Mirpur,0,0,0,0,20200611
Jammu and Kashmir,Mirpur,0,0,0,0,20200612
Jammu and Kashmir,Mirpur,0,0,0,0,20200613
Jammu and Kashmir,Mirpur,0,0,0,0,20200614
Jammu and Kashmir,Mirpur,0,0,0,0,20200615
Jammu and Kashmir,Mirpur,0,0,0,0,20200616
Jammu and Kashmir,Mirpur,0,0,0,0,20200617
Jammu and Kashmir,Mirpur,0,0,0,0,20200618
Jammu and Kashmir,Mirpur,0,0,0,0,20200619
Jammu and Kashmir,Mirpur,0,0,0,0,20200620
Jammu and Kashmir,Mirpur,0,0,0,0,20200621
Jammu and Kashmir,Mirpur,0,0,0,0,20200622
Jammu and Kashmir,Mirpur,0,0,0,0,20200623
Jammu and Kashmir,Mirpur,0,0,0,0,20200624
Jammu and Kashmir,Mirpur,0,0,0,0,20200625
Jammu and Kashmir,Mirpur,0,0,0,0,20200626
Jammu and Kashmir,Mirpur,0,0,0,0,20200627
Jammu and Kashmir,Mirpur,0,0,0,0,20200628
Jammu and Kashmir,Mirpur,0,0,0,0,20200629
Jammu and Kashmir,Mirpur,0,0,0,0,20200630
Jammu and Kashmir,Mirpur,0,0,0,0,20200701
Jammu and Kashmir,Mirpur,0,0,0,0,20200702
Jammu and Kashmir,Mirpur,0,0,0,0,20200703
Jammu and Kashmir,Mirpur,0,0,0,0,20200704
Jammu and Kashmir,Mirpur,0,0,0,0,20200705
Jammu and Kashmir,Mirpur,0,0,0,0,20200706
Jammu and Kashmir,Mirpur,0,0,0,0,20200707
Jammu and Kashmir,Mirpur,0,0,0,0,20200708
Jammu and Kashmir,Mirpur,0,0,0,0,20200709
Jammu and Kashmir,Muzaffarabad,0,0,0,0,20200513
Jammu and Kashmir,Muzaffarabad,0,0,0,0,20200514
Jammu and Kashmir,Muzaffarabad,0,0,0,0,20200515
Jammu and Kashmir,Muzaffarabad,0,0,0,0,20200516
Jammu and Kashmir,Muzaffarabad,0,0,0,0,20200517
Jammu and Kashmir,Muzaffarabad,0,0,0,0,20200518
Jammu and Kashmir,Muzaffarabad,0,0,0,0,20200519
Jammu and Kashmir,Muzaffarabad,0,0,0,0,20200520
Jammu and Kashmir,Muzaffarabad,0,0,0,0,20200521
Jammu and Kashmir,Muzaffarabad,0,0,0,0,20200522
Jammu and Kashmir,Muzaffarabad,0,0,0,0,20200523
Jammu and Kashmir,Muzaffarabad,0,0,0,0,20200524
Jammu and Kashmir,Muzaffarabad,0,0,0,0,20200525
Jammu and Kashmir,Muzaffarabad,0,0,0,0,20200526
Jammu and Kashmir,Muzaffarabad,0,0,0,0,20200527
Jammu and Kashmir,Muzaffarabad,0,0,0,0,20200528
Jammu and Kashmir,Muzaffarabad,0,0,0,0,20200529
Jammu and Kashmir,Muzaffarabad,0,0,0,0,20200530
Jammu and Kashmir,Muzaffarabad,0,0,0,0,20200531
Jammu and Kashmir,Muzaffarabad,0,0,0,0,20200601
Jammu and Kashmir,Muzaffarabad,0,0,0,0,20200602
Jammu and Kashmir,Muzaffarabad,0,0,0,0,20200603
Jammu and Kashmir,Muzaffarabad,0,0,0,0,20200604
Jammu and Kashmir,Muzaffarabad,0,0,0,0,20200605
Jammu and Kashmir,Muzaffarabad,0,0,0,0,20200606
Jammu and Kashmir,Muzaffarabad,0,0,0,0,20200607
Jammu and Kashmir,Muzaffarabad,0,0,0,0,20200608
Jammu and Kashmir,Muzaffarabad,0,0,0,0,20200609
Jammu and Kashmir,Muzaffarabad,0,0,0,0,20200610
Jammu and Kashmir,Muzaffarabad,0,0,0,0,20200611
Jammu and Kashmir,Muzaffarabad,0,0,0,0,20200612
Jammu and Kashmir,Muzaffarabad,0,0,0,0,20200613
Jammu and Kashmir,Muzaffarabad,0,0,0,0,20200614
Jammu and Kashmir,Muzaffarabad,0,0,0,0,20200615
Jammu and Kashmir,Muzaffarabad,0,0,0,0,20200616
Jammu and Kashmir,Muzaffarabad,0,0,0,0,20200617
Jammu and Kashmir,Muzaffarabad,0,0,0,0,20200618
Jammu and Kashmir,Muzaffarabad,0,0,0,0,20200619
Jammu and Kashmir,Muzaffarabad,0,0,0,0,20200620
Jammu and Kashmir,Muzaffarabad,0,0,0,0,20200621
Jammu and Kashmir,Muzaffarabad,0,0,0,0,20200622
Jammu and Kashmir,Muzaffarabad,0,0,0,0,20200623
Jammu and Kashmir,Muzaffarabad,0,0,0,0,20200624
Jammu and Kashmir,Muzaffarabad,0,0,0,0,20200625
Jammu and Kashmir,Muzaffarabad,0,0,0,0,20200626
Jammu and Kashmir,Muzaffarabad,0,0,0,0,20200627
Jammu and Kashmir,Muzaffarabad,0,0,0,0,20200628
Jammu and Kashmir,Muzaffarabad,0,0,0,0,20200629
Jammu and Kashmir,Muzaffarabad,0,0,0,0,20200630
Jammu and Kashmir,Muzaffarabad,0,0,0,0,20200701
Jammu and Kashmir,Muzaffarabad,0,0,0,0,20200702
Jammu and Kashmir,Muzaffarabad,0,0,0,0,20200703
Jammu and Kashmir,Muzaffarabad,0,0,0,0,20200704
Jammu and Kashmir,Muzaffarabad,0,0,0,0,20200705
Jammu and Kashmir,Muzaffarabad,0,0,0,0,20200706
Jammu and Kashmir,Muzaffarabad,0,0,0,0,20200707
Jammu and Kashmir,Muzaffarabad,0,0,0,0,20200708
Jammu and Kashmir,Muzaffarabad,0,0,0,0,20200709
Jammu and Kashmir,Pulwama,3,3,0,0,20200421
Jammu and Kashmir,Pulwama,1,3,0,2,20200422
Jammu and Kashmir,Pulwama,1,3,0,2,20200423
Jammu and Kashmir,Pulwama,0,3,0,3,20200424
Jammu and Kashmir,Pulwama,0,3,0,3,20200425
Jammu and Kashmir,Pulwama,0,3,0,3,20200426
Jammu and Kashmir,Pulwama,0,3,0,3,20200427
Jammu and Kashmir,Pulwama,2,5,0,3,20200428
Jammu and Kashmir,Pulwama,2,5,0,3,20200429
Jammu and Kashmir,Pulwama,4,7,0,3,20200430
Jammu and Kashmir,Pulwama,4,7,0,3,20200501
Jammu and Kashmir,Pulwama,4,7,0,3,20200502
Jammu and Kashmir,Pulwama,5,8,0,3,20200503
Jammu and Kashmir,Pulwama,6,9,0,3,20200504
Jammu and Kashmir,Pulwama,6,9,0,3,20200505
Jammu and Kashmir,Pulwama,6,9,0,3,20200506
Jammu and Kashmir,Pulwama,8,12,0,4,20200507
Jammu and Kashmir,Pulwama,8,12,0,4,20200508
Jammu and Kashmir,Pulwama,9,13,0,4,20200509
Jammu and Kashmir,Pulwama,9,13,0,4,20200510
Jammu and Kashmir,Pulwama,9,13,0,4,20200511
Jammu and Kashmir,Pulwama,9,13,0,4,20200512
Jammu and Kashmir,Pulwama,9,13,0,4,20200513
Jammu and Kashmir,Pulwama,10,14,0,4,20200514
Jammu and Kashmir,Pulwama,10,15,0,5,20200515
Jammu and Kashmir,Pulwama,10,15,0,5,20200516
Jammu and Kashmir,Pulwama,11,16,0,5,20200517
Jammu and Kashmir,Pulwama,11,17,0,6,20200518
Jammu and Kashmir,Pulwama,12,18,0,6,20200519
Jammu and Kashmir,Pulwama,13,19,0,6,20200520
Jammu and Kashmir,Pulwama,10,19,0,9,20200521
Jammu and Kashmir,Pulwama,12,21,0,9,20200522
Jammu and Kashmir,Pulwama,16,25,0,9,20200523
Jammu and Kashmir,Pulwama,15,25,0,10,20200524
Jammu and Kashmir,Pulwama,16,26,0,10,20200525
Jammu and Kashmir,Pulwama,18,28,0,10,20200526
Jammu and Kashmir,Pulwama,37,49,0,12,20200527
Jammu and Kashmir,Pulwama,40,52,0,12,20200528
Jammu and Kashmir,Pulwama,53,65,0,12,20200529
Jammu and Kashmir,Pulwama,58,70,0,12,20200530
Jammu and Kashmir,Pulwama,60,73,0,13,20200531
Jammu and Kashmir,Pulwama,64,77,0,13,20200601
Jammu and Kashmir,Pulwama,78,91,0,13,20200602
Jammu and Kashmir,Pulwama,92,105,0,13,20200603
Jammu and Kashmir,Pulwama,106,119,0,13,20200604
Jammu and Kashmir,Pulwama,108,121,0,13,20200605
Jammu and Kashmir,Pulwama,108,121,0,13,20200606
Jammu and Kashmir,Pulwama,166,181,0,15,20200607
Jammu and Kashmir,Pulwama,171,188,1,16,20200608
Jammu and Kashmir,Pulwama,171,189,1,17,20200609
Jammu and Kashmir,Pulwama,168,190,2,20,20200610
Jammu and Kashmir,Pulwama,165,199,2,32,20200611
Jammu and Kashmir,Pulwama,168,203,2,33,20200612
Jammu and Kashmir,Pulwama,177,212,2,33,20200613
Jammu and Kashmir,Pulwama,210,245,2,33,20200614
Jammu and Kashmir,Pulwama,190,252,2,60,20200615
Jammu and Kashmir,Pulwama,197,259,2,60,20200616
Jammu and Kashmir,Pulwama,189,261,2,70,20200617
Jammu and Kashmir,Pulwama,210,282,2,70,20200618
Jammu and Kashmir,Pulwama,228,300,2,70,20200619
Jammu and Kashmir,Pulwama,239,312,3,70,20200620
Jammu and Kashmir,Pulwama,240,313,3,70,20200621
Jammu and Kashmir,Pulwama,169,323,4,150,20200622
Jammu and Kashmir,Pulwama,207,368,4,157,20200623
Jammu and Kashmir,Pulwama,220,387,4,163,20200624
Jammu and Kashmir,Pulwama,214,386,4,168,20200625
Jammu and Kashmir,Pulwama,233,409,4,172,20200626
Jammu and Kashmir,Pulwama,243,429,4,182,20200627
Jammu and Kashmir,Pulwama,235,440,4,201,20200628
Jammu and Kashmir,Pulwama,258,469,4,207,20200629
Jammu and Kashmir,Pulwama,256,484,4,224,20200630
Jammu and Kashmir,Pulwama,255,508,4,249,20200701
Jammu and Kashmir,Pulwama,263,518,4,251,20200702
Jammu and Kashmir,Pulwama,257,518,4,257,20200703
Jammu and Kashmir,Pulwama,263,534,4,267,20200704
Jammu and Kashmir,Pulwama,267,538,4,267,20200705
Jammu and Kashmir,Pulwama,301,572,4,267,20200706
Jammu and Kashmir,Pulwama,313,588,4,271,20200707
Jammu and Kashmir,Pulwama,313,590,4,273,20200708
Jammu and Kashmir,Pulwama,313,590,4,273,20200709
Jammu and Kashmir,Punch,0,0,0,0,20200513
Jammu and Kashmir,Punch,0,0,0,0,20200514
Jammu and Kashmir,Punch,0,0,0,0,20200515
Jammu and Kashmir,Punch,0,0,0,0,20200516
Jammu and Kashmir,Punch,1,1,0,0,20200517
Jammu and Kashmir,Punch,3,3,0,0,20200518
Jammu and Kashmir,Punch,3,3,0,0,20200519
Jammu and Kashmir,Punch,4,4,0,0,20200520
Jammu and Kashmir,Punch,4,4,0,0,20200521
Jammu and Kashmir,Punch,5,5,0,0,20200522
Jammu and Kashmir,Punch,6,6,0,0,20200523
Jammu and Kashmir,Punch,6,6,0,0,20200524
Jammu and Kashmir,Punch,8,8,0,0,20200525
Jammu and Kashmir,Punch,12,12,0,0,20200526
Jammu and Kashmir,Punch,23,23,0,0,20200527
Jammu and Kashmir,Punch,24,24,0,0,20200528
Jammu and Kashmir,Punch,38,38,0,0,20200529
Jammu and Kashmir,Punch,38,38,0,0,20200530
Jammu and Kashmir,Punch,38,38,0,0,20200531
Jammu and Kashmir,Punch,40,40,0,0,20200601
Jammu and Kashmir,Punch,49,49,0,0,20200602
Jammu and Kashmir,Punch,58,59,0,1,20200603
Jammu and Kashmir,Punch,61,63,0,2,20200604
Jammu and Kashmir,Punch,63,65,0,2,20200605
Jammu and Kashmir,Punch,65,68,0,3,20200606
Jammu and Kashmir,Punch,66,69,0,3,20200607
Jammu and Kashmir,Punch,69,73,0,4,20200608
Jammu and Kashmir,Punch,68,73,0,5,20200609
Jammu and Kashmir,Punch,76,85,0,9,20200610
Jammu and Kashmir,Punch,63,91,0,28,20200611
Jammu and Kashmir,Punch,75,103,0,28,20200612
Jammu and Kashmir,Punch,74,104,0,30,20200613
Jammu and Kashmir,Punch,74,104,0,30,20200614
Jammu and Kashmir,Punch,71,104,0,33,20200615
Jammu and Kashmir,Punch,61,105,0,44,20200616
Jammu and Kashmir,Punch,56,105,0,49,20200617
Jammu and Kashmir,Punch,58,107,0,49,20200618
Jammu and Kashmir,Punch,58,108,0,50,20200619
Jammu and Kashmir,Punch,51,108,0,57,20200620
Jammu and Kashmir,Punch,42,110,0,68,20200621
Jammu and Kashmir,Punch,36,115,0,79,20200622
Jammu and Kashmir,Punch,30,115,0,85,20200623
Jammu and Kashmir,Punch,30,117,0,87,20200624
Jammu and Kashmir,Punch,26,118,1,91,20200625
Jammu and Kashmir,Punch,26,120,1,93,20200626
Jammu and Kashmir,Punch,23,120,1,96,20200627
Jammu and Kashmir,Punch,21,121,1,99,20200628
Jammu and Kashmir,Punch,23,123,1,99,20200629
Jammu and Kashmir,Punch,20,123,1,102,20200630
Jammu and Kashmir,Punch,20,123,1,102,20200701
Jammu and Kashmir,Punch,12,123,1,110,20200702
Jammu and Kashmir,Punch,11,123,1,111,20200703
Jammu and Kashmir,Punch,10,124,1,113,20200704
Jammu and Kashmir,Punch,10,124,1,113,20200705
Jammu and Kashmir,Punch,10,125,1,114,20200706
Jammu and Kashmir,Punch,16,132,1,115,20200707
Jammu and Kashmir,Punch,16,132,1,115,20200708
Jammu and Kashmir,Punch,16,132,1,115,20200709
Jammu and Kashmir,Rajouri,4,4,0,0,20200421
Jammu and Kashmir,Rajouri,4,4,0,0,20200422
Jammu and Kashmir,Rajouri,4,4,0,0,20200423
Jammu and Kashmir,Rajouri,1,4,0,3,20200424
Jammu and Kashmir,Rajouri,1,4,0,3,20200425
Jammu and Kashmir,Rajouri,1,4,0,3,20200426
Jammu and Kashmir,Rajouri,1,4,0,3,20200427
Jammu and Kashmir,Rajouri,1,4,0,3,20200428
Jammu and Kashmir,Rajouri,1,4,0,3,20200429
Jammu and Kashmir,Rajouri,1,4,0,3,20200430
Jammu and Kashmir,Rajouri,1,4,0,3,20200501
Jammu and Kashmir,Rajouri,1,4,0,3,20200502
Jammu and Kashmir,Rajouri,1,4,0,3,20200503
Jammu and Kashmir,Rajouri,1,4,0,3,20200504
Jammu and Kashmir,Rajouri,1,4,0,3,20200505
Jammu and Kashmir,Rajouri,1,4,0,3,20200506
Jammu and Kashmir,Rajouri,1,4,0,3,20200507
Jammu and Kashmir,Rajouri,1,4,0,3,20200508
Jammu and Kashmir,Rajouri,0,4,0,4,20200509
Jammu and Kashmir,Rajouri,0,4,0,4,20200510
Jammu and Kashmir,Rajouri,0,4,0,4,20200511
Jammu and Kashmir,Rajouri,0,4,0,4,20200512
Jammu and Kashmir,Rajouri,0,4,0,4,20200513
Jammu and Kashmir,Rajouri,0,4,0,4,20200514
Jammu and Kashmir,Rajouri,1,5,0,4,20200515
Jammu and Kashmir,Rajouri,1,5,0,4,20200516
Jammu and Kashmir,Rajouri,1,5,0,4,20200517
Jammu and Kashmir,Rajouri,3,7,0,4,20200518
Jammu and Kashmir,Rajouri,4,8,0,4,20200519
Jammu and Kashmir,Rajouri,4,8,0,4,20200520
Jammu and Kashmir,Rajouri,4,8,0,4,20200521
Jammu and Kashmir,Rajouri,6,10,0,4,20200522
Jammu and Kashmir,Rajouri,6,10,0,4,20200523
Jammu and Kashmir,Rajouri,9,13,0,4,20200524
Jammu and Kashmir,Rajouri,9,13,0,4,20200525
Jammu and Kashmir,Rajouri,9,13,0,4,20200526
Jammu and Kashmir,Rajouri,11,15,0,4,20200527
Jammu and Kashmir,Rajouri,11,15,0,4,20200528
Jammu and Kashmir,Rajouri,16,21,0,5,20200529
Jammu and Kashmir,Rajouri,22,27,0,5,20200530
Jammu and Kashmir,Rajouri,25,30,0,5,20200531
Jammu and Kashmir,Rajouri,28,33,0,5,20200601
Jammu and Kashmir,Rajouri,31,36,0,5,20200602
Jammu and Kashmir,Rajouri,35,40,0,5,20200603
Jammu and Kashmir,Rajouri,41,46,0,5,20200604
Jammu and Kashmir,Rajouri,43,48,0,5,20200605
Jammu and Kashmir,Rajouri,47,52,0,5,20200606
Jammu and Kashmir,Rajouri,50,56,0,6,20200607
Jammu and Kashmir,Rajouri,44,57,0,13,20200608
